Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1981-02-20,0.08505884779239314,0.08505884779239314,0.08462267369031905,0.08462267369031906,24371200,0.0,0.0
1981-02-23,0.0859311893582344,0.0863673634857358,0.0859311893582344,0.0859311893582344,14112000,0.0,0.0
1981-02-24,0.0837503510709318,0.0837503510709318,0.0828780084848404,0.0828780084848404,16979200,0.0,0.0
1981-02-25,0.08811204880475998,0.08854821711063644,0.08811204880475998,0.08811204880475998,19488000,0.0,0.0
1981-02-26,0.08942056447267532,0.08985673862646784,0.08942056447267532,0.08942056447267532,10841600,0.0,0.0
1981-02-27,0.0924745574593544,0.09334690004664035,0.0924745574593544,0.0924745574593544,14761600,0.0,0.0
1981-03-02,0.09291072189807892,0.09334689023392788,0.09291072189807892,0.09291072189807892,11760000,0.0,0.0
1981-03-03,0.0920383878806581,0.0920383878806581,0.09160221368074417,0.09160221368074417,16172800,0.0,0.0
1981-03-04,0.0911652933842254,0.0911652933842254,0.09072912484407425,0.09072912484407425,13708800,0.0,0.0
1981-03-05,0.09072905246504613,0.09072905246504613,0.09029287844896317,0.09029287844896317,5376000,0.0,0.0
1981-03-06,0.09029290695637389,0.09029290695637389,0.08942056447267532,0.08942056447267532,11603200,0.0,0.0
1981-03-09,0.08287801993807441,0.08287801993807441,0.08244185149669647,0.08244185149669647,15321600,0.0,0.0
1981-03-10,0.07895169060213443,0.07895169060213443,0.07851552218198776,0.07851552218198776,28380800,0.0,0.0
1981-03-11,0.07633464653618699,0.07633464653618699,0.07546230405569077,0.07546230405569077,29859200,0.0,0.0
1981-03-12,0.07851552218198776,0.07895169060213443,0.07851552218198776,0.07851552218198776,59248000,0.0,0.0
1981-03-13,0.07807933932482879,0.07807933932482879,0.07764317095279694,0.07764317095279694,231302400,0.0,0.0
1981-03-16,0.08069715648889542,0.08156949909182179,0.08069715648889542,0.08069715648889542,37228800,0.0,0.0
1981-03-17,0.08462267369031905,0.08549501607058144,0.08462267369031905,0.08462267369031906,43747200,0.0,0.0
1981-03-18,0.08985674381256105,0.09072908634660697,0.08985674381256105,0.08985674381256104,36937600,0.0,0.0
1981-03-19,0.08942057587003054,0.08942057587003054,0.0889844074845314,0.0889844074845314,37811200,0.0,0.0
1981-03-20,0.08985674381256105,0.09072908634660697,0.08985674381256105,0.08985674381256104,14604800,0.0,0.0
1981-03-23,0.09334689378738403,0.09421923631617617,0.09334689378738403,0.09334689378738403,22019200,0.0,0.0
1981-03-24,0.09334689023392788,0.09334689023392788,0.09291072189807892,0.09291072189807892,28156800,0.0,0.0
1981-03-25,0.09203835067532055,0.09203835067532055,0.09116522222757341,0.0911652222275734,7056000,0.0,0.0
1981-03-26,0.08985673862646784,0.08985673862646784,0.08942056447267532,0.08942056447267532,12275200,0.0,0.0
1981-03-27,0.0868035594926802,0.0868035594926802,0.08636739104986191,0.08636739104986191,12252800,0.0,0.0
1981-03-30,0.08636739104986191,0.08723973375938648,0.08636739104986191,0.08636739104986191,9900800,0.0,0.0
1981-03-31,0.08636739749646997,0.08636739749646997,0.08549505472183228,0.08549505472183228,15993600,0.0,0.0
1981-04-01,0.08505884779239314,0.08505884779239314,0.08462267369031905,0.08462267369031906,34070400,0.0,0.0
1981-04-02,0.09203841537237167,0.09247458387868128,0.09203841537237167,0.09203841537237167,31404800,0.0,0.0
1981-04-03,0.0924745574593544,0.09291073166494096,0.0924745574593544,0.0924745574593544,16486400,0.0,0.0
1981-04-06,0.0911652933842254,0.0911652933842254,0.09072912484407425,0.09072912484407425,22803200,0.0,0.0
1981-04-07,0.0902929121676406,0.0902929121676406,0.08985674381256105,0.08985674381256104,10684800,0.0,0.0
1981-04-08,0.09421926736831666,0.09509161018460956,0.09421926736831666,0.09421926736831665,21952000,0.0,0.0
1981-04-09,0.09596393257379532,0.09640010680104105,0.09596393257379532,0.09596393257379532,12499200,0.0,0.0
1981-04-10,0.09727245569229126,0.0977086241237222,0.09727245569229126,0.09727245569229126,33465600,0.0,0.0
1981-04-13,0.09727245569229126,0.0977086241237222,0.09727245569229126,0.09727245569229126,16060800,0.0,0.0
1981-04-14,0.09727245569229126,0.0977086241237222,0.09727245569229126,0.09727245569229126,6652800,0.0,0.0
1981-04-15,0.09291073166494096,0.09291073166494096,0.0924745574593544,0.0924745574593544,34048000,0.0,0.0
1981-04-16,0.08767590327663549,0.08767590327663549,0.08723973482847214,0.08723973482847214,23878400,0.0,0.0
1981-04-20,0.08985674381256105,0.0902929121676406,0.08985674381256105,0.08985674381256104,35347200,0.0,0.0
1981-04-21,0.09596393257379532,0.09640010680104105,0.09596393257379532,0.09596393257379532,28537600,0.0,0.0
1981-04-22,0.09945332258939743,0.0998894969021348,0.09945332258939743,0.09945332258939743,18995200,0.0,0.0
1981-04-23,0.10207032412290573,0.10250649834570201,0.10207032412290573,0.10207032412290573,58016000,0.0,0.0
1981-04-24,0.10207032459674348,0.10207032459674348,0.1011979877948761,0.1011979877948761,35056000,0.0,0.0
1981-04-27,0.10076180329544944,0.10076180329544944,0.10032562911510468,0.10032562911510468,38528000,0.0,0.0
1981-04-28,0.09901713817787786,0.09901713817787786,0.09858096390962601,0.09858096390962601,32188800,0.0,0.0
1981-04-29,0.0977086241237222,0.0977086241237222,0.09727245569229126,0.09727245569229126,13641600,0.0,0.0
1981-04-30,0.09901710599660873,0.09988945424959299,0.09901710599660873,0.09901710599660873,12611200,0.0,0.0
1981-05-01,0.09901710599660873,0.09988945424959299,0.09901710599660873,0.09901710599660873,16553600,0.0,0.0
1981-05-04,0.09901713817787786,0.09901713817787786,0.09858096390962601,0.09858096390962601,14448000,0.0,0.0
1981-05-05,0.09858095459960536,0.09858095459960536,0.09814479202032088,0.09814479202032089,17539200,0.0,0.0
1981-05-06,0.09596394404113018,0.09596394404113018,0.0955277755856514,0.0955277755856514,18950400,0.0,0.0
1981-05-07,0.09683629125356674,0.09727246555310184,0.09683629125356674,0.09683629125356674,9363200,0.0,0.0
1981-05-08,0.09770860522985458,0.09814477940083055,0.09770860522985458,0.09770860522985458,7907200,0.0,0.0
1981-05-11,0.09596394404113018,0.09596394404113018,0.0955277755856514,0.0955277755856514,11939200,0.0,0.0
1981-05-12,0.0955277755856514,0.0968362867759759,0.0955277755856514,0.0955277755856514,4256000,0.0,0.0
1981-05-13,0.0955277555324095,0.09640009808413257,0.09509158134460449,0.09509158134460449,4905600,0.0,0.0
1981-05-14,0.09465542322397538,0.09465542322397538,0.09378308057785034,0.09378308057785034,4928000,0.0,0.0
1981-05-15,0.09596393257379532,0.09727244943164506,0.09596393257379532,0.09596393257379532,4905600,0.0,0.0
1981-05-18,0.09770860522985458,0.0985809419240331,0.09770860522985458,0.09770860522985458,4166400,0.0,0.0
1981-05-19,0.09640010680104105,0.09640010680104105,0.09596393257379532,0.09596393257379532,25424000,0.0,0.0
1981-05-20,0.09901710599660873,0.09988945424959299,0.09901710599660873,0.09901710599660873,13283200,0.0,0.0
1981-05-21,0.1046881526708603,0.10512432695389477,0.1046881526708603,0.10468815267086029,32211200,0.0,0.0
1981-05-22,0.10948600620031357,0.11035835453818368,0.10948600620031357,0.10948600620031357,31427200,0.0,0.0
1981-05-26,0.10948600427508115,0.10948600427508115,0.10904984176158905,0.10904984176158905,85344000,0.0,0.0
1981-05-27,0.11515622586011885,0.11559239999271866,0.11515622586011885,0.11515622586011887,149497600,0.0,0.0
1981-05-28,0.11515622586011885,0.11559239999271866,0.11515622586011885,0.11515622586011887,73987200,0.0,0.0
1981-05-29,0.11559244245290756,0.11602939714676246,0.11559244245290756,0.11559244245290756,59382400,0.0,0.0
1981-06-01,0.11559244245290756,0.11602939714676246,0.11559244245290756,0.11559244245290756,51251200,0.0,0.0
1981-06-02,0.11035835972965281,0.11035835972965281,0.10992218554019928,0.10992218554019928,40432000,0.0,0.0
1981-06-03,0.10992218554019928,0.11079452227133244,0.10992218554019928,0.10992218554019928,39446400,0.0,0.0
1981-06-04,0.11210304498672487,0.11253920752897655,0.11210304498672487,0.11210304498672485,56067200,0.0,0.0
1981-06-05,0.11079453492214741,0.11079453492214741,0.11035837233066559,0.11035837233066559,57680000,0.0,0.0
1981-06-08,0.10686899207626818,0.10686899207626818,0.10643281787633896,0.10643281787633896,93497600,0.0,0.0
1981-06-09,0.10861367732286453,0.10904985152317387,0.10861367732286453,0.10861367732286453,119593600,0.0,0.0
1981-06-10,0.10992218554019928,0.11123069646078597,0.10992218554019928,0.10992218554019928,25222400,0.0,0.0
1981-06-11,0.11472003161907195,0.11515620567521795,0.11472003161907195,0.11472003161907196,38976000,0.0,0.0
1981-06-12,0.11384774982138735,0.11384774982138735,0.1134115755558014,0.11341157555580139,25804800,0.0,0.0
1981-06-15,0.11341153306518222,0.11341153306518222,0.1129753589630127,0.1129753589630127,143763200,0.0,0.0
1981-06-16,0.11123070353600743,0.11123070353600743,0.11079452931880951,0.11079452931880951,37251200,0.0,0.0
1981-06-17,0.10948600427508115,0.10948600427508115,0.10904984176158905,0.10904984176158905,27574400,0.0,0.0
1981-06-18,0.10904985152317387,0.10948601407570902,0.10861367732286453,0.10861367732286453,23049600,0.0,0.0
1981-06-19,0.10599668899040922,0.10599668899040922,0.10556052625179291,0.10556052625179291,27507200,0.0,0.0
1981-06-22,0.10207034469886882,0.10207034469886882,0.101634182035923,0.101634182035923,10841600,0.0,0.0
1981-06-23,0.10337886959314346,0.10425198698445244,0.10337886959314346,0.10337886959314346,15030400,0.0,0.0
1981-06-24,0.10163414183018034,0.10163414183018034,0.1007617935538292,0.1007617935538292,23027200,0.0,0.0
1981-06-25,0.10294265300035477,0.10337882714023966,0.10294265300035477,0.10294265300035477,24259200,0.0,0.0
1981-06-26,0.10250651900959178,0.10250651900959178,0.101634182035923,0.101634182035923,23788800,0.0,0.0
1981-06-29,0.09901712882666476,0.09901712882666476,0.09814479202032088,0.09814479202032089,10595200,0.0,0.0
1981-06-30,0.0911652933842254,0.0911652933842254,0.09072912484407425,0.09072912484407425,35907200,0.0,0.0
1981-07-01,0.0902929121676406,0.0902929121676406,0.08985674381256105,0.08985674381256104,170464000,0.0,0.0
1981-07-02,0.08985674381256105,0.0902929121676406,0.08985674381256105,0.08985674381256104,30284800,0.0,0.0
1981-07-06,0.0876758755815031,0.0876758755815031,0.08680353313684464,0.08680353313684464,16531200,0.0,0.0
1981-07-07,0.08767587691545486,0.08854821937338565,0.08767587691545486,0.08767587691545486,15836800,0.0,0.0
1981-07-08,0.09116522222757341,0.09160217665172445,0.09116522222757341,0.0911652222275734,16620800,0.0,0.0
1981-07-09,0.08462271499558441,0.08462271499558441,0.08418654650449754,0.08418654650449753,32883200,0.0,0.0
1981-07-10,0.07807933932482879,0.07807933932482879,0.07764317095279694,0.07764317095279694,55171200,0.0,0.0
1981-07-13,0.07938864082098007,0.0798248150406965,0.07938864082098007,0.07938864082098007,45740800,0.0,0.0
1981-07-14,0.0828780084848404,0.0837503510709318,0.0828780084848404,0.0828780084848404,19779200,0.0,0.0
1981-07-15,0.08505885303020477,0.08549502133525173,0.08505885303020477,0.08505885303020477,10953600,0.0,0.0
1981-07-16,0.08723973482847214,0.0881120775486869,0.08723973482847214,0.08723973482847214,15232000,0.0,0.0
1981-07-17,0.09029287844896317,0.09072905246504613,0.09029287844896317,0.09029287844896317,19824000,0.0,0.0
1981-07-20,0.08462271499558441,0.08462271499558441,0.08418654650449754,0.08418654650449753,23654400,0.0,0.0
1981-07-21,0.08418651898526715,0.08418651898526715,0.08375034481287003,0.08375034481287003,31942400,0.0,0.0
1981-07-22,0.07982481546569968,0.07982481546569968,0.07895168662071228,0.07895168662071228,22668800,0.0,0.0
1981-07-23,0.08113329857587814,0.08156947264788206,0.08113329857587814,0.08113329857587814,34451200,0.0,0.0
1981-07-24,0.08375034481287003,0.08418651898526715,0.08375034481287003,0.08375034481287003,28851200,0.0,0.0
1981-07-27,0.08723973482847214,0.08767590327663549,0.08723973482847214,0.08723973482847214,17337600,0.0,0.0
1981-07-28,0.08462271499558441,0.08462271499558441,0.08418654650449754,0.08418654650449753,22848000,0.0,0.0
1981-07-29,0.08331418268982968,0.08331418268982968,0.0828780084848404,0.0828780084848404,15500800,0.0,0.0
1981-07-30,0.0859311893582344,0.08680353178935107,0.0859311893582344,0.0859311893582344,9900800,0.0,0.0
1981-07-31,0.08723973482847214,0.08767590327663549,0.08723973482847214,0.08723973482847214,10953600,0.0,0.0
1981-08-03,0.08723973375938648,0.08723973375938648,0.08636739104986191,0.08636739104986191,12432000,0.0,0.0
1981-08-04,0.08767587691545486,0.08811205105636341,0.08767587691545486,0.08767587691545486,31673600,0.0,0.0
1981-08-05,0.09029287844896317,0.09072905246504613,0.09029287844896317,0.09029287844896317,17494400,0.0,0.0
1981-08-06,0.08854821711063644,0.08854821711063644,0.08811204880475998,0.08811204880475998,10528000,0.0,0.0
1981-08-07,0.08811204880475998,0.08854821711063644,0.08811204880475998,0.08811204880475998,9206400,0.0,0.0
1981-08-10,0.08811204880475998,0.08811204880475998,0.08811204880475998,0.08811204880475998,0,0.0,0.0
1981-08-11,0.08636739749646997,0.08636739749646997,0.08549505472183228,0.08549505472183228,71456000,0.0,0.0
1981-08-12,0.08418651898526715,0.08418651898526715,0.08375034481287003,0.08375034481287003,26275200,0.0,0.0
1981-08-13,0.08156947264788206,0.08156947264788206,0.08113329857587814,0.08113329857587814,27484800,0.0,0.0
1981-08-14,0.08069714023635918,0.08069714023635918,0.07982479780912399,0.07982479780912399,24192000,0.0,0.0
1981-08-17,0.07807932658797874,0.07807932658797874,0.07720698416233063,0.07720698416233063,18905600,0.0,0.0
1981-08-18,0.07633464653618699,0.07633464653618699,0.07546230405569077,0.07546230405569077,17001600,0.0,0.0
1981-08-19,0.0754622725915294,0.0754622725915294,0.07458993047475815,0.07458993047475815,20675200,0.0,0.0
1981-08-20,0.07546230405569077,0.0758984782078821,0.07546230405569077,0.07546230405569077,17113600,0.0,0.0
1981-08-21,0.07110061386794952,0.07110061386794952,0.07022827118635178,0.07022827118635178,41910400,0.0,0.0
1981-08-24,0.06630193672475655,0.06630193672475655,0.06586576253175735,0.06586576253175735,23072000,0.0,0.0
1981-08-25,0.0676112249493599,0.06804739326085475,0.0676112249493599,0.0676112249493599,40700800,0.0,0.0
1981-08-26,0.06673812527380288,0.06673812527380288,0.06630195677280426,0.06630195677280426,33600000,0.0,0.0
1981-08-27,0.0667380765080452,0.06717503091474238,0.0667380765080452,0.0667380765080452,25916800,0.0,0.0
1981-08-28,0.07022827118635178,0.07066443961520674,0.07022827118635178,0.07022827118635178,38035200,0.0,0.0
1981-08-31,0.07022827118635178,0.07066443961520674,0.07022827118635178,0.07022827118635178,40947200,0.0,0.0
1981-09-01,0.07458993047475815,0.07502610444508578,0.07458993047475815,0.07458993047475815,37027200,0.0,0.0
1981-09-02,0.07589849829673767,0.07633466674048786,0.07589849829673767,0.07589849829673767,19376000,0.0,0.0
1981-09-03,0.07284530145176249,0.07284530145176249,0.07197295874357224,0.07197295874357224,37475200,0.0,0.0
1981-09-04,0.07153675341540117,0.07153675341540117,0.07110058516263962,0.07110058516263962,15254400,0.0,0.0
1981-09-08,0.06935590728599421,0.06935590728599421,0.06891973316669464,0.06891973316669464,25446400,0.0,0.0
1981-09-09,0.06891973316669464,0.06935590728599421,0.06891973316669464,0.06891973316669464,30531200,0.0,0.0
1981-09-10,0.06935591250658035,0.06979208083482535,0.06935591250658035,0.06935591250658035,34809600,0.0,0.0
1981-09-11,0.0689197445459797,0.0689197445459797,0.06848357617855072,0.06848357617855072,17539200,0.0,0.0
1981-09-14,0.06673812527380288,0.06673812527380288,0.06630195677280426,0.06630195677280426,27686400,0.0,0.0
1981-09-15,0.06499343770370862,0.06499343770370862,0.0645572692155838,0.0645572692155838,19510400,0.0,0.0
1981-09-16,0.06368489786179722,0.06368489786179722,0.06324872374534607,0.06324872374534607,19353600,0.0,0.0
1981-09-17,0.06194022529198819,0.06194022529198819,0.061504051089286804,0.061504051089286804,19376000,0.0,0.0
1981-09-18,0.061940256506204605,0.06237642510482198,0.061940256506204605,0.061940256506204605,26320000,0.0,0.0
1981-09-21,0.06237637624144555,0.06281255032227012,0.06237637624144555,0.06237637624144554,49033600,0.0,0.0
1981-09-22,0.05932322183848071,0.05932322183848071,0.05888705328106881,0.0588870532810688,47420800,0.0,0.0
1981-09-23,0.05845087301343636,0.05845087301343636,0.057578530162572854,0.05757853016257286,28201600,0.0,0.0
1981-09-24,0.05757851174608537,0.05757851174608537,0.057142343372106545,0.05714234337210655,18300800,0.0,0.0
1981-09-25,0.05059900409628485,0.05059900409628485,0.049726661294698715,0.049726661294698715,34608000,0.0,0.0
1981-09-28,0.05016281455755234,0.050598988737897095,0.05016281455755234,0.05016281455755234,91728000,0.0,0.0
1981-09-29,0.05277981981635094,0.05321599381198133,0.05277981981635094,0.05277981981635094,94684800,0.0,0.0
1981-09-30,0.05321602150797844,0.053652189906726,0.05321602150797844,0.05321602150797844,49996800,0.0,0.0
1981-10-01,0.05321602150797844,0.053652189906726,0.05321602150797844,0.05321602150797844,61129600,0.0,0.0
1981-10-02,0.057578530162572854,0.05801470449994907,0.057578530162572854,0.05757853016257286,45046400,0.0,0.0
1981-10-05,0.059323180466890335,0.06019552279723794,0.059323180466890335,0.059323180466890335,43097600,0.0,0.0
1981-10-06,0.05932322183848071,0.05932322183848071,0.05888705328106881,0.0588870532810688,28358400,0.0,0.0
1981-10-07,0.06237637624144555,0.0632487185792092,0.06237637624144555,0.06237637624144554,38841600,0.0,0.0
1981-10-08,0.0645572692155838,0.06499343770370862,0.0645572692155838,0.0645572692155838,31091200,0.0,0.0
1981-10-09,0.06499343365430832,0.06586577640009544,0.06499343365430832,0.06499343365430832,54521600,0.0,0.0
1981-10-12,0.06717504560947418,0.06761121971106193,0.06717504560947418,0.06717504560947418,27350400,0.0,0.0
1981-10-13,0.06717504560947418,0.06804738798876389,0.06717504560947418,0.06717504560947418,44195200,0.0,0.0
1981-10-14,0.06368489786179722,0.06368489786179722,0.06324872374534607,0.06324872374534607,30979200,0.0,0.0
1981-10-15,0.0645572692155838,0.06499343770370862,0.0645572692155838,0.0645572692155838,29433600,0.0,0.0
1981-10-16,0.06412108641678847,0.06412108641678847,0.06368491798639297,0.06368491798639297,36467200,0.0,0.0
1981-10-19,0.06499343365430832,0.065429607939146,0.06499343365430832,0.06499343365430832,20585600,0.0,0.0
1981-10-20,0.06848357617855072,0.0689197445459797,0.06848357617855072,0.06848357617855072,35728000,0.0,0.0
1981-10-21,0.06848357617855072,0.0689197445459797,0.06848357617855072,0.06848357617855072,76899200,0.0,0.0
1981-10-22,0.06848355600030384,0.06848355600030384,0.06804738193750381,0.06804738193750381,32278400,0.0,0.0
1981-10-23,0.06673812527380288,0.06673812527380288,0.06630195677280426,0.06630195677280426,27910400,0.0,0.0
1981-10-26,0.06630195677280426,0.06673812527380288,0.06630195677280426,0.06630195677280426,27283200,0.0,0.0
1981-10-27,0.0676112249493599,0.06848356739623586,0.0676112249493599,0.0676112249493599,85590400,0.0,0.0
1981-10-28,0.06979208439588547,0.0702282585702722,0.06979208439588547,0.06979208439588547,44172800,0.0,0.0
1981-10-29,0.06935590728599421,0.06935590728599421,0.06891973316669464,0.06891973316669464,30486400,0.0,0.0
1981-10-30,0.06979208439588547,0.0702282585702722,0.06979208439588547,0.06979208439588547,52729600,0.0,0.0
1981-11-02,0.06979208439588547,0.0702282585702722,0.06979208439588547,0.06979208439588547,36915200,0.0,0.0
1981-11-03,0.06935590728599421,0.06935590728599421,0.06891973316669464,0.06891973316669464,28380800,0.0,0.0
1981-11-04,0.06761121971106193,0.06761121971106193,0.06717504560947418,0.06717504560947418,23811200,0.0,0.0
1981-11-05,0.06281255032227012,0.06281255032227012,0.06237637624144555,0.06237637624144554,23363200,0.0,0.0
1981-11-06,0.06281258165836334,0.06324875013289921,0.06281258165836334,0.06281258165836334,24595200,0.0,0.0
1981-11-09,0.06368491798639297,0.06412108641678847,0.06368491798639297,0.06368491798639297,20384000,0.0,0.0
1981-11-10,0.0641210749745369,0.06455724915098598,0.0641210749745369,0.0641210749745369,16755200,0.0,0.0
1981-11-11,0.06586576253175735,0.06630193672475655,0.06586576253175735,0.06586576253175735,27440000,0.0,0.0
1981-11-12,0.06804738193750381,0.06848355600030384,0.06804738193750381,0.06804738193750381,39916800,0.0,0.0
1981-11-13,0.06368489786179722,0.06368489786179722,0.06324872374534607,0.06324872374534607,21011200,0.0,0.0
1981-11-16,0.06281255032227012,0.06281255032227012,0.06237637624144555,0.06237637624144554,22556800,0.0,0.0
1981-11-17,0.06368491798639297,0.06412108641678847,0.06368491798639297,0.06368491798639297,35414400,0.0,0.0
1981-11-18,0.06586576253175735,0.06630193672475655,0.06586576253175735,0.06586576253175735,29142400,0.0,0.0
1981-11-19,0.06586576253175735,0.06630193672475655,0.06586576253175735,0.06586576253175735,40006400,0.0,0.0
1981-11-20,0.06630195677280426,0.06673812527380288,0.06630195677280426,0.06630195677280426,38102400,0.0,0.0
1981-11-23,0.06412106615436239,0.06412106615436239,0.06324872374534607,0.06324872374534607,22960000,0.0,0.0
1981-11-24,0.06324875013289921,0.06324875013289921,0.06281258165836334,0.06281258165836334,22153600,0.0,0.0
1981-11-25,0.0641210749745369,0.06455724915098598,0.0641210749745369,0.0641210749745369,52550400,0.0,0.0
1981-11-27,0.06586576253175735,0.06630193672475655,0.06586576253175735,0.06586576253175735,37251200,0.0,0.0
1981-11-30,0.065429607939146,0.065429607939146,0.06499343365430832,0.06499343365430832,23968000,0.0,0.0
1981-12-01,0.06499343365430832,0.065429607939146,0.06499343365430832,0.06499343365430832,23385600,0.0,0.0
1981-12-02,0.06542960554361343,0.06586577398859372,0.06542960554361343,0.06542960554361343,37564800,0.0,0.0
1981-12-03,0.06499343770370862,0.06499343770370862,0.0645572692155838,0.0645572692155838,20428800,0.0,0.0
1981-12-04,0.06630195677280426,0.06673812527380288,0.06630195677280426,0.06630195677280426,137155200,0.0,0.0
1981-12-07,0.0667380765080452,0.06717503091474238,0.0667380765080452,0.0667380765080452,59292800,0.0,0.0
1981-12-08,0.06630194825746202,0.06630194825746202,0.06542960554361343,0.06542960554361343,50624000,0.0,0.0
1981-12-09,0.06586576253175735,0.06630193672475655,0.06586576253175735,0.06586576253175735,34272000,0.0,0.0
1981-12-10,0.06586576253175735,0.06630193672475655,0.06586576253175735,0.06586576253175735,37408000,0.0,0.0
1981-12-11,0.06586577398859372,0.06630194825746202,0.06542960554361343,0.06542960554361343,76092800,0.0,0.0
